DATE,TIME,ID,CATEGORY,ACTION,TYPE,SYMBOL_ID,RAW,CARD_NAME
2020/9/30,上午 03:11:29,D,card,open,,1598,,股價走勢
2020/9/30,上午 03:11:29,D,card,open,,1598,,即時走勢
2020/9/30,上午 03:11:29,D,card,open,,1598,,PTT批踢踢
2020/9/30,上午 03:11:29,D,card,open,,1598,,基本資料
2020/9/30,上午 03:11:29,D,card,open,,1598,,我的筆記
2020/9/30,上午 03:11:29,C,query,textSearch,,,2889,
2020/9/30,上午 03:11:29,D,query,watchlistBar,,,2211,
2020/9/30,上午 03:11:29,D,query,watchlistBar,,,1598,
2020/9/30,上午 03:11:29,D,card,open,,2890,,即時走勢
2020/9/30,上午 03:11:29,D,card,open,,2890,,基本概況
2020/9/30,上午 03:11:29,D,card,open,,2890,,基本資料
2020/9/30,上午 03:11:29,D,card,open,,2890,,股價K線
2020/9/30,上午 03:11:29,D,card,open,,2890,,新聞
2020/9/30,上午 03:11:29,D,card,open,,2890,,我的筆記
2020/9/30,上午 03:11:29,D,card,open,,2890,,PTT批踢踢
2020/9/30,上午 03:11:29,D,card,open,,2890,,股價走勢
2020/9/30,上午 03:11:28,D,query,watchlistBar,,,2890,
2020/9/30,上午 03:11:28,D,card,open,,1904,,營收
2020/9/30,上午 03:11:28,D,card,open,,1904,,集保分布
2020/9/30,上午 03:11:28,D,card,open,,1904,,當日主力券商
2020/9/30,上午 03:11:28,D,card,open,,1904,,股利政策
2020/9/30,上午 03:11:28,D,card,open,,1904,,本益比河流圖
2020/9/30,上午 03:11:28,D,card,open,,1904,,融資融券
2020/9/30,上午 03:11:28,D,card,open,,1904,,重大訊息
2020/9/30,上午 03:11:28,D,card,open,,1904,,本淨比河流圖
2020/9/30,上午 03:11:28,D,card,open,,1904,,我的筆記
2020/9/30,上午 03:11:28,D,card,open,,1904,,EPS
2020/9/30,上午 03:11:28,D,card,open,,1904,,法人買賣超
2020/9/30,上午 03:11:28,D,card,open,,1904,,基本資料
2020/9/30,上午 03:11:28,D,card,open,,1904,,PTT批踢踢
2020/9/30,上午 03:11:28,D,card,open,,1904,,新聞
2020/9/30,上午 03:11:28,D,card,open,,1904,,基本概況
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,PTT批踢踢
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,樂活五線譜
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,大盤新聞情緒
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,股價走勢
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,我的筆記
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,法人買賣超
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,即時走勢
2020/9/30,上午 03:11:28,A,card,open,,TWSE_SEM_INDEX_1,,股價K線
2020/9/30,上午 03:11:28,D,card,open,,1904,,即時走勢
2020/9/30,上午 03:11:28,D,card,open,,1904,,股價K線
2020/9/30,上午 03:11:27,E,card,drop,,2330,,股價走勢
2020/9/30,上午 03:11:27,A,card,open,,2891,,近期主力券商
2020/9/30,上午 03:11:27,A,card,open,,2891,,法人買賣超
2020/9/30,上午 03:11:27,A,card,open,,2891,,當日主力券商
2020/9/30,上午 03:11:27,A,card,open,,2891,,PEG計算機
2020/9/30,上午 03:11:27,A,card,open,,2891,,本淨比河流圖
2020/9/30,上午 03:11:27,A,card,open,,2891,,本益比河流圖
2020/9/30,上午 03:11:27,A,card,open,,2891,,股價走勢
2020/9/30,上午 03:11:27,A,card,open,,2891,,我的筆記
2020/9/30,上午 03:11:27,A,card,open,,2891,,PTT批踢踢
2020/9/30,上午 03:11:27,A,card,open,,2891,,基本概況
2020/9/30,上午 03:11:27,A,card,open,,2891,,新聞
2020/9/30,上午 03:11:27,A,card,open,,2891,,基本資料
2020/9/30,上午 03:11:27,A,card,open,,2891,,即時走勢
2020/9/30,上午 03:11:27,A,card,open,,2891,,股價K線
2020/9/30,上午 03:11:27,D,query,watchlistBar,,,1904,
2020/9/30,上午 03:11:27,B,card,open,,2303,,我的筆記
2020/9/30,上午 03:11:27,B,card,open,,2303,,愛因斯坦圖
2020/9/30,上午 03:11:27,B,card,open,,2303,,法人買賣超
2020/9/30,上午 03:11:27,B,card,open,,2303,,PTT批踢踢
2020/9/30,上午 03:11:27,B,card,open,,2303,,樂活五線譜
2020/9/30,上午 03:11:27,B,card,open,,2303,,股價走勢
2020/9/30,上午 03:11:27,B,card,open,,2303,,即時走勢
2020/9/30,上午 03:11:27,B,card,open,,2303,,股價K線
2020/9/30,上午 03:11:27,B,query,watchlistBar,,,2303,
2020/9/30,上午 03:11:27,C,card,open,,1598,,損益表
2020/9/30,上午 03:11:26,C,card,open,,1598,,我的筆記
2020/9/30,上午 03:11:26,C,card,open,,1598,,董監持股
2020/9/30,上午 03:11:26,C,card,open,,1598,,基本資料
2020/9/30,上午 03:11:26,C,card,open,,1598,,法人買賣超
2020/9/30,上午 03:11:26,C,card,open,,1598,,基本概況
2020/9/30,上午 03:11:26,C,card,open,,1598,,利潤比率
2020/9/30,上午 03:11:26,C,card,open,,1598,,重大訊息
2020/9/30,上午 03:11:26,C,card,open,,1598,,新聞
2020/9/30,上午 03:11:26,C,card,open,,1598,,股利政策
2020/9/30,上午 03:11:26,C,card,open,,1598,,EPS
2020/9/30,上午 03:11:26,C,card,open,,1598,,營收
2020/9/30,上午 03:11:26,C,card,open,,1598,,即時走勢
2020/9/30,上午 03:11:26,C,card,open,,1598,,股價K線
2020/9/30,上午 03:11:26,B,card,open,,4907,,我的筆記
2020/9/30,上午 03:11:26,B,card,open,,4907,,PTT批踢踢
2020/9/30,上午 03:11:26,B,card,open,,4907,,基本概況
2020/9/30,上午 03:11:26,B,card,open,,4907,,新聞
2020/9/30,上午 03:11:26,C,query,watchlistBar,,,1598,
2020/9/30,上午 03:11:26,B,card,open,,4907,,基本資料
2020/9/30,上午 03:11:25,B,card,open,,4907,,即時走勢
2020/9/30,上午 03:11:25,B,card,open,,4907,,股價走勢
2020/9/30,上午 03:11:25,B,card,open,,4907,,股價K線
2020/9/30,上午 03:11:25,B,query,watchlistBar,,,4907,
2020/9/30,上午 03:11:24,B,card,open,,6269,,融資融券
2020/9/30,上午 03:11:24,B,card,open,,6269,,基本資料
2020/9/30,上午 03:11:24,B,card,open,,6269,,法人買賣超
2020/9/30,上午 03:11:24,B,card,open,,6269,,集保分布
2020/9/30,上午 03:11:24,B,card,open,,6269,,ROE及ROA
2020/9/30,上午 03:11:24,B,card,open,,6269,,EPS
2020/9/30,上午 03:11:24,B,card,open,,6269,,三多風向圖
2020/9/30,上午 03:11:24,B,card,open,,6269,,PTT批踢踢
2020/9/30,上午 03:11:24,B,card,open,,6269,,新聞
2020/9/30,上午 03:11:24,B,card,open,,6269,,股價K線
2020/9/30,上午 03:11:24,E,card,open,,1785,,成長能力
2020/9/30,上午 03:11:24,E,card,open,,1785,,ROE及ROA
2020/9/30,上午 03:11:24,E,card,open,,1785,,PTT批踢踢
2020/9/30,上午 03:11:24,E,card,open,,1785,,新聞
2020/9/30,上午 03:11:24,E,card,open,,1785,,基本概況
2020/9/30,上午 03:11:24,E,card,open,,1785,,基本資料
2020/9/30,上午 03:11:24,E,card,open,,1785,,即時走勢
2020/9/30,上午 03:11:24,E,card,open,,1785,,股價K線
2020/9/30,上午 03:11:24,E,query,watchlistBar,,,1785,
2020/9/30,上午 03:11:24,D,card,open,,5820,,我的筆記
2020/9/30,上午 03:11:24,D,card,open,,5820,,基本概況
2020/9/30,上午 03:11:24,D,card,open,,5820,,新聞
2020/9/30,上午 03:11:24,D,card,open,,5820,,PTT批踢踢
2020/9/30,上午 03:11:24,D,card,open,,5820,,基本資料
2020/9/30,上午 03:11:24,D,card,open,,5820,,股價走勢
2020/9/30,上午 03:11:24,D,card,open,,5820,,即時走勢
2020/9/30,上午 03:11:24,D,card,open,,5820,,股價K線
2020/9/30,上午 03:11:24,B,query,watchlistBar,,,6269,
2020/9/30,上午 03:11:24,D,query,watchlistBar,,,5820,
2020/9/30,上午 03:11:23,D,card,open,,4968,,當日主力券商
2020/9/30,上午 03:11:23,D,card,open,,4968,,新聞
2020/9/30,上午 03:11:23,D,card,open,,4968,,我的筆記
2020/9/30,上午 03:11:23,D,card,open,,4968,,PTT批踢踢
2020/9/30,上午 03:11:23,D,card,open,,4968,,法人買賣超
2020/9/30,上午 03:11:23,D,card,open,,4968,,基本概況
2020/9/30,上午 03:11:23,D,card,open,,4968,,即時走勢
2020/9/30,上午 03:11:23,D,card,open,,4968,,基本資料
2020/9/30,上午 03:11:23,D,card,open,,4968,,股價K線
2020/9/30,上午 03:11:23,D,query,textSearch,,,4968,
2020/9/30,上午 03:11:23,E,query,localRecommendMenu,,1475,,搜尋熱度
2020/9/30,上午 03:11:23,C,card,open,,1326,,本益比河流圖
2020/9/30,上午 03:11:23,C,card,open,,1326,,即時走勢
2020/9/30,上午 03:11:23,C,card,open,,1326,,重大訊息
2020/9/30,上午 03:11:23,C,card,open,,1326,,融資融券
2020/9/30,上午 03:11:23,C,card,open,,1326,,現金流量表
2020/9/30,上午 03:11:23,C,card,open,,1326,,經營能力
2020/9/30,上午 03:11:23,C,card,open,,1326,,新聞
2020/9/30,上午 03:11:23,C,card,open,,1326,,法人買賣超
2020/9/30,上午 03:11:23,C,card,open,,1326,,股利政策
2020/9/30,上午 03:11:23,C,card,open,,1326,,集保分布
2020/9/30,上午 03:11:23,C,card,open,,1326,,申報轉讓
2020/9/30,上午 03:11:23,C,card,open,,1326,,EPS
2020/9/30,上午 03:11:23,C,card,open,,1326,,利潤比率
2020/9/30,上午 03:11:23,C,card,open,,1326,,基本概況
2020/9/30,上午 03:11:23,C,card,open,,1326,,營收
2020/9/30,上午 03:11:23,C,card,open,,1326,,股價K線
2020/9/30,上午 03:11:23,C,card,open,,1326,,董監持股
2020/9/30,上午 03:11:23,C,card,open,,1326,,基本資料
2020/9/30,上午 03:11:23,B,card,open,,6244,,我的筆記
2020/9/30,上午 03:11:23,B,card,open,,6244,,新聞
2020/9/30,上午 03:11:23,B,card,open,,6244,,股價走勢
2020/9/30,上午 03:11:23,B,card,open,,6244,,基本概況
2020/9/30,上午 03:11:23,B,card,open,,6244,,基本資料
2020/9/30,上午 03:11:23,B,card,open,,6244,,PTT批踢踢
2020/9/30,上午 03:11:23,B,card,open,,6244,,即時走勢
2020/9/30,上午 03:11:23,B,card,open,,6244,,股價K線
2020/9/30,上午 03:11:22,A,card,open,,6645,,我的筆記
2020/9/30,上午 03:11:22,A,card,open,,6645,,PTT批踢踢
2020/9/30,上午 03:11:22,A,card,open,,6645,,即時走勢
2020/9/30,上午 03:11:22,A,card,open,,6645,,基本概況
2020/9/30,上午 03:11:22,A,card,open,,6645,,新聞
2020/9/30,上午 03:11:22,A,card,open,,6645,,基本資料
2020/9/30,上午 03:11:22,A,card,open,,6645,,股價走勢
2020/9/30,上午 03:11:22,A,card,open,,6645,,股價K線
2020/9/30,上午 03:11:22,B,query,stock-card,,,6244,
2020/9/30,上午 03:11:22,A,query,watchlistBar,,,6645,
2020/9/30,上午 03:11:22,B,query,watchlistBar,,,0056,
2020/9/30,上午 03:11:22,B,card,open,,2208,,現金流量表
2020/9/30,上午 03:11:22,B,card,open,,2208,,資產負債表
2020/9/30,上午 03:11:22,B,card,open,,2208,,重大訊息
2020/9/30,上午 03:11:22,B,card,open,,2208,,經營能力
2020/9/30,上午 03:11:22,B,card,open,,2208,,股利政策
2020/9/30,上午 03:11:22,B,card,open,,2208,,成長能力
2020/9/30,上午 03:11:22,B,card,open,,2208,,損益表
2020/9/30,上午 03:11:22,B,card,open,,2208,,償債能力
2020/9/30,上午 03:11:22,B,card,open,,2208,,董監持股
2020/9/30,上午 03:11:22,B,card,open,,2208,,基本概況
2020/9/30,上午 03:11:22,B,card,open,,2208,,利潤比率
2020/9/30,上午 03:11:22,B,card,open,,2208,,本益比河流圖
2020/9/30,上午 03:11:22,B,card,open,,2208,,ROE及ROA
2020/9/30,上午 03:11:22,B,card,open,,2208,,EPS
2020/9/30,上午 03:11:22,B,card,open,,2208,,即時走勢
2020/9/30,上午 03:11:22,B,card,open,,2208,,法人買賣超
2020/9/30,上午 03:11:22,B,card,open,,2208,,股價走勢
2020/9/30,上午 03:11:22,B,card,open,,2208,,股價K線
2020/9/30,上午 03:11:22,B,card,open,,2208,,基本資料
2020/9/30,上午 03:11:21,B,query,watchlistBar,,,2208,
2020/9/30,上午 03:11:21,C,card,open,,2886,,我的筆記
2020/9/30,上午 03:11:21,C,card,open,,2886,,PTT批踢踢
2020/9/30,上午 03:11:21,C,card,open,,2886,,基本概況
2020/9/30,上午 03:11:21,C,card,open,,2886,,新聞
2020/9/30,上午 03:11:21,C,card,open,,2886,,基本資料
2020/9/30,上午 03:11:21,C,card,open,,2886,,即時走勢
2020/9/30,上午 03:11:21,C,card,open,,2886,,股價走勢
2020/9/30,上午 03:11:21,C,card,open,,2886,,股價K線
2020/9/30,上午 03:11:20,C,query,watchlistBar,,,2886,
2020/9/30,上午 03:11:20,B,card,open,,0056,,我的筆記
2020/9/30,上午 03:11:20,B,card,open,,0056,,PTT批踢踢
2020/9/30,上午 03:11:20,B,card,open,,0056,,即時走勢
2020/9/30,上午 03:11:20,B,card,open,,0056,,Beta係數
2020/9/30,上午 03:11:20,B,card,open,,0056,,基本概況
2020/9/30,上午 03:11:20,B,card,open,,0056,,股價K線
2020/9/30,上午 03:11:20,B,card,open,,0056,,樂活五線譜
2020/9/30,上午 03:11:20,B,card,open,,0056,,股利政策
2020/9/30,上午 03:11:20,B,card,open,,0056,,ETF持股明細
2020/9/30,上午 03:11:20,B,card,open,,0056,,股價走勢
2020/9/30,上午 03:11:20,B,card,open,,0056,,基本資料
2020/9/30,上午 03:11:19,A,card,open,,6239,,股價走勢
2020/9/30,上午 03:11:19,D,query,localRecommendMenu,,SPY,,PEG計算機
2020/9/30,上午 03:11:19,D,card,open,,1444,,當日主力券商
2020/9/30,上午 03:11:19,D,card,open,,1444,,新聞
2020/9/30,上午 03:11:19,D,card,open,,1444,,PTT批踢踢
2020/9/30,上午 03:11:19,D,card,open,,1444,,法人買賣超
2020/9/30,上午 03:11:19,A,card,open,,2368,,融資融券
2020/9/30,上午 03:11:19,A,card,open,,2368,,重大訊息
2020/9/30,上午 03:11:19,D,card,open,,1444,,我的筆記
2020/9/30,上午 03:11:19,A,card,open,,2368,,營收
2020/9/30,上午 03:11:19,D,card,open,,1444,,基本概況
2020/9/30,上午 03:11:19,A,card,open,,2368,,EPS
2020/9/30,上午 03:11:19,D,card,open,,1444,,即時走勢
2020/9/30,上午 03:11:19,A,card,open,,2368,,近期主力券商
2020/9/30,上午 03:11:19,D,card,open,,1444,,基本資料
2020/9/30,上午 03:11:19,A,card,open,,2368,,股利政策
2020/9/30,上午 03:11:19,A,card,open,,2368,,當日主力券商
2020/9/30,上午 03:11:19,D,card,open,,1444,,股價K線
2020/9/30,上午 03:11:19,A,card,open,,2368,,法人買賣超
2020/9/30,上午 03:11:19,A,card,open,,2368,,PTT批踢踢
2020/9/30,上午 03:11:19,A,card,open,,2368,,基本概況
2020/9/30,上午 03:11:19,A,card,open,,2368,,即時走勢
2020/9/30,上午 03:11:19,A,card,open,,2368,,基本資料
2020/9/30,上午 03:11:19,A,card,open,,2368,,新聞
2020/9/30,上午 03:11:19,A,card,open,,2368,,股價K線
2020/9/30,上午 03:11:19,D,query,textSearch,,,1444,
2020/9/30,上午 03:11:19,E,card,open,,4968,,PTT批踢踢
2020/9/30,上午 03:11:19,E,card,open,,4968,,基本概況
2020/9/30,上午 03:11:19,E,card,open,,4968,,新聞
2020/9/30,上午 03:11:19,E,card,open,,4968,,基本資料
2020/9/30,上午 03:11:19,E,card,open,,4968,,即時走勢
2020/9/30,上午 03:11:19,E,card,open,,4968,,股價K線
2020/9/30,上午 03:11:19,E,query,watchlistBar,,,4968,
2020/9/30,上午 03:11:18,B,query,watchlistBar,,,0056,
2020/9/30,上午 03:11:18,B,card,open,,8163,,融資融券
2020/9/30,上午 03:11:18,B,card,open,,8163,,基本資料
2020/9/30,上午 03:11:18,B,card,open,,8163,,集保分布
2020/9/30,上午 03:11:18,B,card,open,,8163,,法人買賣超
2020/9/30,上午 03:11:18,B,card,open,,8163,,ROE及ROA
2020/9/30,上午 03:11:18,B,card,open,,8163,,EPS
2020/9/30,上午 03:11:18,B,card,open,,8163,,三多風向圖
2020/9/30,上午 03:11:18,B,card,open,,8163,,PTT批踢踢
2020/9/30,上午 03:11:18,B,card,open,,8163,,新聞
2020/9/30,上午 03:11:18,B,card,open,,8163,,股價K線
2020/9/30,上午 03:11:18,A,card,open,,6239,,新聞
2020/9/30,上午 03:11:18,B,query,watchlistBar,,,8163,
2020/9/30,上午 03:11:18,A,card,open,,3481,,我的筆記
2020/9/30,上午 03:11:18,A,card,open,,3481,,PTT批踢踢
2020/9/30,上午 03:11:18,A,card,open,,3481,,股價走勢
2020/9/30,上午 03:11:18,A,card,open,,3481,,基本概況
2020/9/30,上午 03:11:18,A,card,open,,3481,,股價K線
2020/9/30,上午 03:11:18,A,card,open,,3481,,即時走勢
2020/9/30,上午 03:11:18,A,card,open,,3481,,新聞
2020/9/30,上午 03:11:18,A,card,open,,3481,,基本資料
2020/9/30,上午 03:11:18,B,query,watchlistBar,,,8163,
2020/9/30,上午 03:11:18,A,query,watchlistBar,,,3481,
2020/9/30,上午 03:11:18,B,card,open,,2303,,Beta係數
2020/9/30,上午 03:11:18,C,watchlist,removeSymbol,,5521,,
2020/9/30,上午 03:11:18,D,query,watchlistBar,,,2303,
2020/9/30,上午 03:11:17,B,card,open,,2303,,即時走勢
2020/9/30,上午 03:11:17,B,card,open,,2303,,股價走勢
2020/9/30,上午 03:11:17,B,card,open,,2303,,股價K線
2020/9/30,上午 03:11:17,E,card,open,,6244,,股價走勢
2020/9/30,上午 03:11:17,E,card,open,,6244,,PTT批踢踢
2020/9/30,上午 03:11:17,E,card,open,,6244,,我的筆記
2020/9/30,上午 03:11:17,E,card,open,,6244,,新聞
2020/9/30,上午 03:11:17,E,card,open,,6244,,基本概況
2020/9/30,上午 03:11:17,E,card,open,,6244,,基本資料
2020/9/30,上午 03:11:17,E,card,open,,6244,,即時走勢
2020/9/30,上午 03:11:17,E,card,open,,6244,,股價K線
2020/9/30,上午 03:11:17,A,query,watchlistBar,,,2368,
2020/9/30,上午 03:11:17,B,query,watchlistBar,,,2303,
2020/9/30,上午 03:11:17,A,card,open,,2357,,PTT批踢踢
2020/9/30,上午 03:11:17,A,card,open,,2357,,我的筆記
2020/9/30,上午 03:11:17,A,card,open,,2357,,基本概況
2020/9/30,上午 03:11:17,A,card,open,,2357,,新聞
2020/9/30,上午 03:11:17,A,card,open,,2357,,即時走勢
2020/9/30,上午 03:11:17,A,card,open,,2357,,基本資料
2020/9/30,上午 03:11:17,A,card,open,,2357,,股價走勢
2020/9/30,上午 03:11:17,A,card,open,,2357,,股價K線
2020/9/30,上午 03:11:17,D,card,open,,2412,,基本概況
2020/9/30,上午 03:11:17,D,card,open,,2412,,基本資料
2020/9/30,上午 03:11:17,D,card,open,,2412,,我的筆記
2020/9/30,上午 03:11:17,D,card,open,,2412,,新聞
2020/9/30,上午 03:11:17,D,card,open,,2412,,PTT批踢踢
2020/9/30,上午 03:11:17,D,card,open,,2412,,即時走勢
2020/9/30,上午 03:11:17,D,card,open,,2412,,股價K線
2020/9/30,上午 03:11:17,D,card,open,,2412,,股價走勢
2020/9/30,上午 03:11:17,E,query,watchlistBar,,,6244,
2020/9/30,上午 03:11:17,A,query,watchlistBar,,,2357,
2020/9/30,上午 03:11:16,D,query,textSearch,,,2412,
2020/9/30,上午 03:11:15,E,card,open,,4976,,即時走勢
2020/9/30,上午 03:11:15,E,card,open,,4976,,成長能力
2020/9/30,上午 03:11:15,E,card,open,,4976,,新聞
2020/9/30,上午 03:11:15,E,card,open,,4976,,基本概況
2020/9/30,上午 03:11:15,E,card,open,,4976,,本益比河流圖
2020/9/30,上午 03:11:15,E,card,open,,4976,,EPS
2020/9/30,上午 03:11:15,E,card,open,,4976,,基本資料
2020/9/30,上午 03:11:15,E,card,open,,4976,,營收
2020/9/30,上午 03:11:15,E,card,open,,4976,,我的筆記
2020/9/30,上午 03:11:15,E,card,open,,4976,,PTT批踢踢
2020/9/30,上午 03:11:15,E,card,open,,4976,,董監持股
2020/9/30,上午 03:11:15,E,card,open,,4976,,申報轉讓
2020/9/30,上午 03:11:15,E,card,open,,4976,,融資融券
2020/9/30,上午 03:11:15,E,card,open,,4976,,當日主力券商
2020/9/30,上午 03:11:15,E,card,open,,4976,,集保分布
2020/9/30,上午 03:11:15,E,card,open,,4976,,法人買賣超
2020/9/30,上午 03:11:15,E,card,open,,4976,,股價K線
2020/9/30,上午 03:11:15,D,card,open,,4976,,當日主力券商
2020/9/30,上午 03:11:15,D,card,open,,4976,,新聞
2020/9/30,上午 03:11:15,D,card,open,,4976,,PTT批踢踢
2020/9/30,上午 03:11:15,D,card,open,,4976,,法人買賣超
2020/9/30,上午 03:11:15,D,card,open,,4976,,我的筆記
2020/9/30,上午 03:11:15,D,card,open,,4976,,基本概況
2020/9/30,上午 03:11:15,D,card,open,,4976,,基本資料
2020/9/30,上午 03:11:15,D,card,open,,4976,,即時走勢
2020/9/30,上午 03:11:15,D,card,open,,4976,,股價K線
2020/9/30,上午 03:11:15,D,query,textSearch,,,加凌,
2020/9/30,上午 03:11:15,E,query,watchlistBar,,,4976,
2020/9/30,上午 03:11:14,B,card,open,,2208,,成長能力
2020/9/30,上午 03:11:14,B,card,open,,2208,,損益表
2020/9/30,上午 03:11:14,B,card,open,,2208,,資產負債表
2020/9/30,上午 03:11:14,B,card,open,,2208,,償債能力
2020/9/30,上午 03:11:14,B,card,open,,2208,,重大訊息
2020/9/30,上午 03:11:14,B,card,open,,2208,,董監持股
2020/9/30,上午 03:11:14,B,card,open,,2208,,股利政策
2020/9/30,上午 03:11:14,B,card,open,,2208,,現金流量表
2020/9/30,上午 03:11:14,B,card,open,,2208,,經營能力
